Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
02/03/1995,-0.563165228489183,-0.342185164487528,-0.554109009975244,-0.5648421286696,0.184622819269246,-0.435902433349114
02/10/1995,-0.577176669469179,-0.378844263941717,-0.579584649216204,-0.561015036551893,0.164210876297714,-0.422536039490943
02/17/1995,-0.588188459569232,-0.406332351172085,-0.601960073855175,-0.558510800144077,0.145179127409164,-0.410130783154844
02/24/1995,-0.597112066156682,-0.42769615734125,-0.620515108198389,-0.557631979773147,0.127745176082283,-0.398793250722498
03/03/1995,-0.603830764257408,-0.440938192862895,-0.634687117275385,-0.558397347098817,0.111865558827122,-0.388610563758527
03/10/1995,-0.609674394059352,-0.445645131350589,-0.64552706910021,-0.560573353757882,0.0972519338458885,-0.37965146201895
03/17/1995,-0.616686645648371,-0.451218892642275,-0.654817003811565,-0.563935878175923,0.0832493179955176,-0.371966490593613
03/24/1995,-0.623912850366554,-0.457278359174817,-0.662276311923439,-0.568390605766904,0.0695839683078589,-0.365586816759009
03/31/1995,-0.632559392107195,-0.464933647991474,-0.669440547006176,-0.573394535522832,0.0558826002203714,-0.360524644494367
04/07/1995,-0.641739767081055,-0.469789339577678,-0.676341575971423,-0.578591877927877,0.041966974534625,-0.356777596890874
04/14/1995,-0.652677873368766,-0.467537972951913,-0.683857888813575,-0.583629552316169,0.028393764889695,-0.354320390303362
04/21/1995,-0.660638248040066,-0.454835461100113,-0.690760769296185,-0.587223054650386,0.0152950715253962,-0.353116248010081
04/28/1995,-0.668430525867424,-0.444812418267829,-0.696738687538854,-0.58978809284552,0.00315049245369771,-0.353113325460118
05/05/1995,-0.673234089483626,-0.441317069656568,-0.700603655486781,-0.590806363472384,-0.00742456555503537,-0.354245063315948
05/12/1995,-0.674305366959337,-0.455444498039239,-0.701220491877812,-0.590139339299574,-0.0157268627013865,-0.356430228992487
05/19/1995,-0.671453575472327,-0.47843479387247,-0.698451898748265,-0.587911117846546,-0.0213293587968112,-0.359574844976054
05/26/1995,-0.665684496942897,-0.499045400152669,-0.692771995535104,-0.584602483291569,-0.0239813950470776,-0.363570509202283
06/02/1995,-0.656727528292332,-0.507402057142189,-0.683867513134605,-0.580783458107948,-0.0238268673080421,-0.368293311444516
06/09/1995,-0.646489644919261,-0.502566418343695,-0.67336806255616,-0.577578436305621,-0.0208910012691411,-0.373605957383873
06/16/1995,-0.636090156764153,-0.484539506818683,-0.662175899744757,-0.575259618754427,-0.0166102718996149,-0.379356228119044
06/23/1995,-0.627616644028199,-0.473223674857552,-0.652424615672376,-0.574670894430513,-0.0119876376947154,-0.385380831213988
06/30/1995,-0.621984781196933,-0.47475825935557,-0.644786630336757,-0.576157994566455,-0.00841114854163455,-0.391509398430272
07/07/1995,-0.61950185168579,-0.487657645698167,-0.639701477733599,-0.579777299721023,-0.00743108739178331,-0.397577084297821
07/14/1995,-0.621290113691789,-0.509963957992859,-0.638426990183397,-0.584171118981562,-0.010413894719723,-0.403397903742107
07/21/1995,-0.6249766520111,-0.524841845005643,-0.639101918009663,-0.590539767372811,-0.0183189624889194,-0.408823347164014
07/28/1995,-0.630445318261233,-0.529127140944328,-0.641090243274752,-0.595997104302977,-0.0320611671168785,-0.413714762784167
08/04/1995,-0.63682658148209,-0.526385839966126,-0.644233084548931,-0.600138904999871,-0.051458244636668,-0.417956039756558
08/11/1995,-0.642560637885783,-0.519182384765066,-0.646911133535929,-0.6022339297786,-0.0758113338667589,-0.421457027362496
08/18/1995,-0.646581723850406,-0.512273291948506,-0.648107334496065,-0.601774153201636,-0.104391020379593,-0.424155862726123
08/25/1995,-0.648635342443331,-0.50959723050614,-0.647843627593604,-0.598502122628281,-0.13563420621694,-0.426016851613644
09/01/1995,-0.647507030494654,-0.504844748759434,-0.645179923041748,-0.592764614925489,-0.1679651941537,-0.427031332269595
09/08/1995,-0.645385368219759,-0.498851483708584,-0.6422166015364,-0.585566261137509,-0.199564338421113,-0.427214743703139
09/15/1995,-0.642843155560324,-0.490670834157994,-0.639507146822071,-0.5774903490459,-0.229515177446488,-0.426603303979257
09/22/1995,-0.640191171965424,-0.478845726600881,-0.637583485761239,-0.569903779681228,-0.25622860074773,-0.425253442354604
09/29/1995,-0.639570690255148,-0.465490586256112,-0.638192936777751,-0.563428609495432,-0.27950008890598,-0.423236730529536
10/06/1995,-0.64308461687809,-0.459575889381259,-0.643263610389614,-0.559039062370928,-0.298812562334151,-0.420637496233038
10/13/1995,-0.649144999763293,-0.456723343202244,-0.652367640797547,-0.555184201729151,-0.314338467150881,-0.417554085864675
10/20/1995,-0.660171599225756,-0.465630953086937,-0.665077255014339,-0.555421071241735,-0.326202852121724,-0.414088018611083
10/27/1995,-0.672405534058292,-0.488774577635982,-0.680112123379641,-0.55529672565773,-0.335351205861365,-0.410342860172647
11/03/1995,-0.68554883209622,-0.526250693371242,-0.696284284839389,-0.555235902669102,-0.342590244413494,-0.406423985853117
11/10/1995,-0.697177288169217,-0.572158532602302,-0.71134801999589,-0.55403857275515,-0.348538103236371,-0.40243387959618
11/17/1995,-0.704168483327708,-0.611367421107987,-0.722393317640759,-0.551071974467224,-0.353698737844993,-0.398470089696538
11/24/1995,-0.706250681155366,-0.632918351626073,-0.729479751214667,-0.545476439611093,-0.358798338899901,-0.394623178534235
12/01/1995,-0.703133981784755,-0.632299661843431,-0.732102119247727,-0.537504151850562,-0.364426448115728,-0.390975052891748
12/08/1995,-0.695613658042431,-0.607264406873037,-0.730820445729021,-0.527980934225827,-0.370731117457459,-0.387597459737579
12/15/1995,-0.685219507490334,-0.56768696471893,-0.726782528585722,-0.517793648630128,-0.378250214689961,-0.384550847396758
12/22/1995,-0.67525576538913,-0.528425405645076,-0.722137259752681,-0.508858760544656,-0.387272322517291,-0.381883403432804
12/29/1995,-0.667628204968104,-0.505794387825357,-0.718103354371926,-0.502412149452492,-0.397915564663694,-0.379629607197829
01/05/1996,-0.665551723262017,-0.508617526732806,-0.716763930061106,-0.500541634836531,-0.409832008298334,-0.377811231254358
01/12/1996,-0.66667811424975,-0.536564000740257,-0.716856103582585,-0.501808239110037,-0.423121864436161,-0.376435669227143
01/19/1996,-0.676638720313194,-0.585202495631478,-0.718412997253424,-0.511696695562822,-0.436943614684137,-0.375496634385789
01/26/1996,-0.688283675466525,-0.642173361836643,-0.720196668865028,-0.524310651291325,-0.450286497027754,-0.374974042202583
02/02/1996,-0.7001616318384,-0.691616961296617,-0.719606379320664,-0.540294803747297,-0.462205641714716,-0.374835064696317
02/09/1996,-0.709453491356174,-0.71839689515183,-0.715249654662652,-0.557242835404257,-0.471705173409026,-0.375033870140315
02/16/1996,-0.714144414584107,-0.721467528758683,-0.706230978552749,-0.573714351994001,-0.47754660263769,-0.375513313357372
02/23/1996,-0.712004480140421,-0.700012493383337,-0.691812777346139,-0.58756187715813,-0.479020550174296,-0.37620517327047
03/01/1996,-0.703092950957814,-0.665001521569179,-0.672656711731814,-0.597868728042368,-0.475796535308149,-0.377031041691839
03/08/1996,-0.68924602219344,-0.636348741418793,-0.651461414991651,-0.60441968136423,-0.46730308274986,-0.377904108800786
03/15/1996,-0.671926160438694,-0.612822935835994,-0.629539548308109,-0.607440469248887,-0.45420646650803,-0.378730161118118
03/22/1996,-0.655180183057792,-0.599413271449473,-0.610284573574214,-0.608605404302854,-0.436999053926909,-0.379410224709137
03/29/1996,-0.640112748325087,-0.584771929489673,-0.594630360613086,-0.609081294754746,-0.416335510068868,-0.379844200737663
04/05/1996,-0.629653530242396,-0.564146974561091,-0.584512391134445,-0.611095001810385,-0.392992339230197,-0.379935631168503
04/12/1996,-0.622971716549422,-0.534223529060968,-0.579809408725135,-0.613354072083428,-0.368045709445725,-0.379583629221761
04/19/1996,-0.624740954516893,-0.506883037376493,-0.581508219083477,-0.62224158247044,-0.342545085183219,-0.378707237477961
04/26/1996,-0.630545915738825,-0.491162894664203,-0.58809022771724,-0.631664299220268,-0.31755924377707,-0.37723587865245
05/03/1996,-0.639545477456091,-0.492504729088199,-0.597241071373609,-0.642951834075398,-0.293971033750198,-0.375114729318868
05/10/1996,-0.649555489963645,-0.510675280254021,-0.607280139598836,-0.654027567741412,-0.27273278094325,-0.372307759970845
05/17/1996,-0.658978949855416,-0.535875045225411,-0.617070462309497,-0.663518043408613,-0.254105356469025,-0.368798729268447
05/24/1996,-0.665961361708675,-0.555609045015156,-0.625095384867692,-0.669555919027764,-0.238813907262484,-0.364591576384855
05/31/1996,-0.669021079401882,-0.56079951154368,-0.630033768606837,-0.671606486933251,-0.227069739840463,-0.359711609986681
06/07/1996,-0.667664030738119,-0.552238385656562,-0.631669124403632,-0.669459738977946,-0.219123468425882,-0.354203609474986
06/14/1996,-0.664096746595682,-0.53410801549926,-0.631714203662338,-0.663735554796732,-0.215407269068707,-0.348131121411747
06/21/1996,-0.659137767948509,-0.514407248196304,-0.630619049448231,-0.656354530068067,-0.215760498701519,-0.341574378900297
06/28/1996,-0.655109824305705,-0.507916762210036,-0.629869328191802,-0.648713487302845,-0.220772560933038,-0.334626257887611
07/05/1996,-0.653259444539761,-0.507246837778119,-0.630067170409585,-0.643384538182943,-0.229880264812018,-0.327385356075127
07/12/1996,-0.653236101891582,-0.512215616357264,-0.631683059193901,-0.638986962792586,-0.243063846492018,-0.319968169427188
07/19/1996,-0.659696301922742,-0.522535195369541,-0.635397812594043,-0.643028074745124,-0.259881512925531,-0.312477479412901
07/26/1996,-0.668085145128527,-0.534181241823411,-0.640373533652492,-0.648870373817461,-0.279425927906056,-0.305013940192063
08/02/1996,-0.677666790953675,-0.543891130497785,-0.645075614954909,-0.658041910352622,-0.300891164759843,-0.297669769420789
08/09/1996,-0.687988255468349,-0.559563834427539,-0.64965392806704,-0.668909951053918,-0.32325499369445,-0.290524839309286
08/16/1996,-0.695266365766851,-0.570574814000817,-0.651045690343911,-0.679885411787918,-0.345801758363587,-0.283644348603189
08/23/1996,-0.698534067231686,-0.571842139061232,-0.649079951152897,-0.688933516216294,-0.367994644657191,-0.277078464921435
08/30/1996,-0.698088879622097,-0.561184761980318,-0.644275021251722,-0.69520702868793,-0.389644403230015,-0.270860928146527
09/06/1996,-0.694161453322897,-0.535425899624297,-0.637270401085877,-0.697876598283125,-0.411004938874596,-0.265009621134912
09/13/1996,-0.689669505021019,-0.502219761393324,-0.630765737511416,-0.696955168749584,-0.432453777051693,-0.259527409377309
09/20/1996,-0.685397546163654,-0.475296583650661,-0.625252368008831,-0.693709979261612,-0.454281257458141,-0.25440218590598
09/27/1996,-0.683066821450054,-0.462787541493873,-0.622038575312027,-0.688674852471583,-0.477354991659863,-0.249609170301681
10/04/1996,-0.684456545650171,-0.47350213739775,-0.622399345138725,-0.683894839002907,-0.501446478459435,-0.245112724865602
10/11/1996,-0.689213889816996,-0.510251946449658,-0.626190024729518,-0.678539053924738,-0.526350751055328,-0.240863783143821
10/18/1996,-0.696846356368974,-0.562625394948991,-0.631764863824454,-0.677551448287638,-0.551681940373089,-0.236809629849134
10/25/1996,-0.704958388323629,-0.620701595281452,-0.637376661336653,-0.676939782685937,-0.576613109912654,-0.232892595651444
11/01/1996,-0.71202130303967,-0.675088665295127,-0.641056469817426,-0.678279051915889,-0.600085122653454,-0.229051553591302
11/08/1996,-0.71601709186147,-0.711308289173874,-0.641113051536845,-0.680478163068837,-0.620875357567704,-0.225224861748961
11/15/1996,-0.715042933700831,-0.720704179991639,-0.635942468969077,-0.682565803088901,-0.638281422907141,-0.221352111449304
11/22/1996,-0.709156694323318,-0.707117268921186,-0.625815856510104,-0.683316719552659,-0.651878614390843,-0.217375638701115
11/29/1996,-0.6980262407734,-0.674165461104744,-0.610741450067361,-0.682193772450764,-0.661653699558267,-0.213242148245148
12/06/1996,-0.68275558948105,-0.637182360770318,-0.592287392157616,-0.678921541190254,-0.668012557197241,-0.208903787345966
12/13/1996,-0.666218523633608,-0.60619226309854,-0.573206100448372,-0.673560254944925,-0.672092715670317,-0.204319231627952
12/20/1996,-0.650864559569106,-0.588891466348795,-0.555818335837585,-0.66714436607412,-0.675633094258878,-0.199454661811569
12/27/1996,-0.638683590108492,-0.584412451455841,-0.542299683824064,-0.660444172925561,-0.679805566756526,-0.194284601378257
01/03/1997,-0.629870368207139,-0.587163605172891,-0.532301636795847,-0.655173977926705,-0.686108365242343,-0.18879116739075
01/10/1997,-0.627806973343919,-0.585964509824982,-0.529481091659019,-0.650222599697943,-0.695825789352272,-0.182967016046082
01/17/1997,-0.631881081537885,-0.593330076013522,-0.531651658317522,-0.651194055101111,-0.709607738839791,-0.176811912907777
01/24/1997,-0.639760029335666,-0.603979036330155,-0.537597725442274,-0.653153657752528,-0.726950942455488,-0.170334530789862
01/31/1997,-0.65070107784017,-0.620344880101943,-0.54633422642074,-0.657240938949245,-0.747116642960787,-0.163551775716771
02/07/1997,-0.662876642180374,-0.64222910649311,-0.556305196596098,-0.662069156585378,-0.768706106203468,-0.156488818297124
02/14/1997,-0.67505860061785,-0.66609769213026,-0.56646944414185,-0.66650939062708,-0.790058607627561,-0.149178283023114
02/21/1997,-0.684217248663581,-0.679058188405019,-0.574315742574847,-0.669058174247037,-0.809311859593792,-0.141660411810182
02/28/1997,-0.689948616520594,-0.683143024484311,-0.579539708231538,-0.669169061812122,-0.824992167733582,-0.133982676899493
03/07/1997,-0.691293316413134,-0.675282180108985,-0.581282881565123,-0.66631028136157,-0.836366215033482,-0.126198953229138
03/14/1997,-0.689192110616196,-0.654760995831803,-0.580533242825367,-0.661093300396564,-0.842125917664161,-0.118369105168847
03/21/1997,-0.683829358324965,-0.626565582493516,-0.57673460481474,-0.654712300680495,-0.84305343723773,-0.110557487146517
03/28/1997,-0.67652467172669,-0.591403083349452,-0.571214643588673,-0.648258840519223,-0.839033660964443,-0.1028306394733
04/04/1997,-0.667411589092938,-0.548862908046614,-0.563420148049567,-0.643330238170576,-0.831499742818666,-0.0952544528901252
04/11/1997,-0.658929971464895,-0.504451284820702,-0.555548563645148,-0.639742580041082,-0.821386418282835,-0.0878989018713974
04/18/1997,-0.651451645303716,-0.464310709296703,-0.547613283542968,-0.641404252212835,-0.80995501716224,-0.0808229935501378
04/25/1997,-0.645902768424646,-0.433679763023964,-0.540890913946969,-0.644553969995548,-0.79836601102795,-0.0740803901786275
05/02/1997,-0.643370633947957,-0.417767000608765,-0.536446248525228,-0.649839965574994,-0.787768525771115,-0.067715910274073
05/09/1997,-0.642524286631165,-0.413592604245277,-0.533808303324591,-0.656059392663229,-0.778066852248852,-0.0617631741369925
05/16/1997,-0.643860041807611,-0.413496392521388,-0.53388553894842,-0.661553969005627,-0.76976111039911,-0.0562438347494582
05/23/1997,-0.647477600334537,-0.411028202854423,-0.53724132345983,-0.665086937837296,-0.762542235726665,-0.0511669404158782
05/30/1997,-0.651741312746153,-0.400909444231913,-0.542428517909189,-0.666274647182329,-0.755939895281568,-0.0465277829902937
06/06/1997,-0.656813110424263,-0.389111252111717,-0.549678027803629,-0.664859203161812,-0.749680837957324,-0.0423088128168379
06/13/1997,-0.662312942165951,-0.378404986412925,-0.558512399317078,-0.661600189053363,-0.742681912454155,-0.038479464497431
06/20/1997,-0.667536292012887,-0.374440212605498,-0.567708424076143,-0.657762503884939,-0.735008894866737,-0.0349972148888639
06/27/1997,-0.671778883522336,-0.380496422180436,-0.576180363996917,-0.654436598168991,-0.726344454769818,-0.0318089393194982
07/04/1997,-0.675223263095787,-0.396050484674924,-0.583176971155335,-0.653180628908202,-0.717585350492353,-0.0288555584054982
07/11/1997,-0.67700399884717,-0.417537873653392,-0.587401951052698,-0.653705789842047,-0.708904102509704,-0.026063363795979
07/18/1997,-0.676549458952937,-0.44441072268734,-0.588232242630636,-0.658967555205517,-0.701438283255678,-0.0233630287700301
07/25/1997,-0.674518841921238,-0.467925487642256,-0.585271113473207,-0.6660436953513,-0.696268824491633,-0.0206815752618948
08/01/1997,-0.670743982938996,-0.482230630381561,-0.578677414588214,-0.675154971857043,-0.693982932698482,-0.0179469304610801
08/08/1997,-0.665650723800539,-0.483515373214053,-0.568892196870359,-0.685147782823254,-0.694721477927531,-0.0150892774586483
08/15/1997,-0.659351393885833,-0.472651421671366,-0.556054600727779,-0.694426774021842,-0.699289745054232,-0.012043445654638
08/22/1997,-0.653911524046222,-0.455669896382001,-0.542505994054235,-0.701851695848633,-0.707055188483911,-0.00874894415473535
08/29/1997,-0.648799076369666,-0.439275420483942,-0.527811442734924,-0.706881256034361,-0.717454558683261,-0.00515135314408754
09/05/1997,-0.644466844380232,-0.424511495586034,-0.512834243462204,-0.708966706288125,-0.729808228181516,-0.00120333550369157
09/12/1997,-0.640579881216554,-0.408929585238916,-0.497773851243536,-0.708242022677178,-0.742524726702732,0.00313574440986185
09/19/1997,-0.636178388441919,-0.390892730074106,-0.482181551599494,-0.705263283965526,-0.754804968945959,0.00789782387421032
09/26/1997,-0.629801794595649,-0.365846061956835,-0.465209222197956,-0.700593777270392,-0.765239047386323,0.0131071769429226
10/03/1997,-0.620762596222683,-0.339635726219462,-0.447075178426832,-0.694919953279264,-0.773153185124267,0.0187773921164205
10/10/1997,-0.608787996491941,-0.316188021101263,-0.427109013812092,-0.688068098224094,-0.777940649199037,0.0249160146753248
10/17/1997,-0.592281096541865,-0.300983954378828,-0.406660640777577,-0.681976467175533,-0.779757647043517,0.0315174944328468
10/24/1997,-0.574540772367256,-0.294440218120853,-0.387167734974225,-0.674666443600656,-0.778513587224135,0.0385709360933468
10/31/1997,-0.556174979382022,-0.298323264624811,-0.370260237042065,-0.666256934805852,-0.774734678007697,0.0460546411968602
11/07/1997,-0.541690986459706,-0.308884249521683,-0.360082785154296,-0.656700306818869,-0.768956565782466,0.053939193503287
11/14/1997,-0.53043428934742,-0.320168555535395,-0.356137836139728,-0.645786507980316,-0.761488010182777,0.0621856150773907
11/21/1997,-0.525171068365432,-0.336446535159985,-0.360501946029422,-0.633759909005433,-0.753071101220818,0.0707470453885092
11/28/1997,-0.524791894225347,-0.358583565049726,-0.37195957357828,-0.62125657993881,-0.743614040839554,0.0795676243219417
12/05/1997,-0.528473167580567,-0.387393989392821,-0.389254845342135,-0.608901771050221,-0.733553696457697,0.0885816203413537
12/12/1997,-0.533956070623103,-0.41525690716747,-0.409561744754786,-0.598413290809661,-0.722362923244563,0.0977151723551341
12/19/1997,-0.541430295671689,-0.439297066769868,-0.43219748902516,-0.590858708913136,-0.71074590307475,0.106884533405864
12/26/1997,-0.549758100892038,-0.453650504533885,-0.454981714877937,-0.587323777058805,-0.699145963594897,0.115999913949271
01/02/1998,-0.558223214385186,-0.451320346633423,-0.477126735994378,-0.588588565024013,-0.688502242234578,0.124963684040568
01/09/1998,-0.56701642809202,-0.441046531026496,-0.495649203716834,-0.594505565840962,-0.679747537210477,0.133684044490677
01/16/1998,-0.576348721823202,-0.436923742648862,-0.512765414063024,-0.603412500563601,-0.674186846978196,0.142051898673553
01/23/1998,-0.586226308393306,-0.445543455525976,-0.527419693678015,-0.617015889169878,-0.672199027184441,0.149981130951816
01/30/1998,-0.596538002569453,-0.471057314925265,-0.540192999200037,-0.630636988266861,-0.675067722343643,0.157388993078221
02/06/1998,-0.608053970807554,-0.504927971397871,-0.552138797785097,-0.64354607830091,-0.68261257393195,0.164206449092143
02/13/1998,-0.618532824219094,-0.533781202179354,-0.56238139270306,-0.654070418890111,-0.694088435935645,0.1703785882925
02/20/1998,-0.62863281058541,-0.547517885489662,-0.571492495015731,-0.661415136634988,-0.708773903974952,0.175868418110986
02/27/1998,-0.637358526956182,-0.54505282082094,-0.579193478026248,-0.665203655259193,-0.724897746943467,0.180656345890867
03/06/1998,-0.643488275141116,-0.525559280926019,-0.584352488373567,-0.665924551054117,-0.741005503353722,0.184740186462452
03/13/1998,-0.647846096614575,-0.500666845630699,-0.58778156491991,-0.664285233672226,-0.755144233894705,0.188135591062499
03/20/1998,-0.650553002546241,-0.475947084287304,-0.589470849010524,-0.661637157769201,-0.765811599692499,0.190872217537833
03/27/1998,-0.650654266423896,-0.449337652408794,-0.588630426619038,-0.659117536286218,-0.771294363763734,0.192993917605547
04/03/1998,-0.649259021045774,-0.419751103790749,-0.586473830064268,-0.657052096965868,-0.771342179323027,0.194548627921378
04/10/1998,-0.646654794973806,-0.392965809849037,-0.582799350029319,-0.655026285545987,-0.765749907711766,0.195607029782336
04/17/1998,-0.642112568644699,-0.368628655954603,-0.579057186588259,-0.653833479120175,-0.754461030667972,0.196225709792014
04/24/1998,-0.637373911383459,-0.35606642542959,-0.575604992952671,-0.651361292616463,-0.738424090673288,0.196469519226277
05/01/1998,-0.631526317495292,-0.358585739354394,-0.572592579859702,-0.645801326631981,-0.718971723342716,0.196398613622032
05/08/1998,-0.62570895715972,-0.375238122107984,-0.57133295762074,-0.636886845393591,-0.696527659178388,0.196071529732349
05/15/1998,-0.619847514505992,-0.390262023306858,-0.57138255117087,-0.623680089071165,-0.672664991863782,0.195542112705741
05/22/1998,-0.614306149739773,-0.395385104957523,-0.572824811949295,-0.606593208237537,-0.647529322435213,0.194862157751357
05/29/1998,-0.608037681582116,-0.38169616971269,-0.574437874325095,-0.586605519204848,-0.620982847997574,0.194080955519911
06/05/1998,-0.603151086800667,-0.355171296514182,-0.577233526368165,-0.565708898414942,-0.592695761520661,0.193246786197225
06/12/1998,-0.5996424026667,-0.322198261622241,-0.581019834164077,-0.545404204649277,-0.561601616134738,0.192409039687385
06/19/1998,-0.598364905655254,-0.296984692018355,-0.585005637784758,-0.529178687808334,-0.526500573536249,0.191617038123272
06/26/1998,-0.599514790786887,-0.282605286843859,-0.58916736014311,-0.518052569383381,-0.486009666095596,0.190922334095225
07/03/1998,-0.602111456534382,-0.28152539387173,-0.592428464199436,-0.512371764612597,-0.439247894080605,0.190374267228622
07/10/1998,-0.604476190011326,-0.289301842753681,-0.593184326798903,-0.511282790370916,-0.385589394499476,0.190029818542556
07/17/1998,-0.604346128246671,-0.296551079536072,-0.590647077688397,-0.512812019914574,-0.324831920610641,0.189938078729156
07/24/1998,-0.599724293265657,-0.292940433961425,-0.582300664389166,-0.514781637148154,-0.25782392220145,0.190150929502435
07/31/1998,-0.586695560790322,-0.274350492788686,-0.566673869831028,-0.512058972906464,-0.186581611729606,0.190717198362819
08/07/1998,-0.564283931561898,-0.236159834557738,-0.542542257150029,-0.502846594520773,-0.113036466112715,0.191684782642029
08/14/1998,-0.531275713726375,-0.185873962625441,-0.508961189639179,-0.484495458727494,-0.0401227663972128,0.193098898822888
08/21/1998,-0.487924081106815,-0.134072330543955,-0.4656585132695,-0.456518291437176,0.0293824588001227,0.195003436659614
08/28/1998,-0.434483140233704,-0.0847374448682853,-0.41324074419133,-0.418567478293629,0.0930655329947448,0.197440234719379
09/04/1998,-0.37443826173892,-0.0397677041346013,-0.354331936721106,-0.372533738661348,0.148810729960106,0.20044923821759
09/11/1998,-0.312770328595757,0.0155096020753252,-0.29342800977237,-0.321447616220145,0.195600383658708,0.204068710879268
09/18/1998,-0.252301200198679,0.10121282816381,-0.233260981282468,-0.268624233135884,0.233289801553534,0.208333611260176
09/25/1998,-0.197468307253461,0.22170959500456,-0.178495761971165,-0.217935210197427,0.263123826404304,0.213275493923447
10/02/1998,-0.151038095618135,0.356677555185477,-0.132146569352595,-0.172697624878797,0.286595463317319,0.218918171982951
10/09/1998,-0.117680910032929,0.463399540715401,-0.0990330628675243,-0.136052604743603,0.306015545598655,0.225280514393544
10/16/1998,-0.0985052112960239,0.508921554691158,-0.0827637529767626,-0.106536525485568,0.323706093238769,0.23237232376638
10/23/1998,-0.100152658266794,0.460714908002012,-0.0849928177880514,-0.0931047712342016,0.342874935284163,0.240189799368388
10/30/1998,-0.113318511828232,0.355102604285302,-0.101562831754829,-0.0875987720524911,0.36524643035928,0.248714805495796
11/06/1998,-0.135764541306193,0.229478635445252,-0.128570493202985,-0.0911313156984675,0.392334915739298,0.257914832145908
11/13/1998,-0.161518824777533,0.138597785524017,-0.160932643652442,-0.100806710444808,0.425197770893569,0.267739379368065
11/20/1998,-0.190630029281561,0.0847230200518164,-0.197068277183704,-0.115258526187403,0.462935532004777,0.278121180506658
11/27/1998,-0.21668737645073,0.06784972045165,-0.230582275347191,-0.132020277513078,0.504775984782968,0.288974132632375
12/04/1998,-0.235704823618428,0.0612467868863907,-0.256817996554557,-0.149872055415628,0.548980790909811,0.300192498038746
12/11/1998,-0.249545278244425,0.0482491055944912,-0.276386043510516,-0.168638217418165,0.593153437379678,0.31165326528478
12/18/1998,-0.25895542926479,0.0230653821403488,-0.289257838370389,-0.187952974573255,0.634363502389249,0.323215629130215
12/25/1998,-0.266856284320395,-0.00313067827405955,-0.298225087118454,-0.208862777155142,0.670917492225616,0.33472555669689
01/01/1999,-0.272883247634738,-0.0165381643338666,-0.303465916016201,-0.231092340830342,0.700486059500106,0.346021483229413
01/08/1999,-0.280801047439374,-0.0191827566956501,-0.307985849494021,-0.255869314123016,0.720936680994597,0.356946592005578
01/15/1999,-0.290565003999732,-0.0208192432367985,-0.313960897434159,-0.280778096751217,0.73168234608143,0.367323349521647
01/22/1999,-0.305966975064123,-0.034575378863104,-0.322722593295235,-0.311040581003481,0.731890714896612,0.377015675951667
01/29/1999,-0.324482458374359,-0.0667487698246655,-0.334920710607535,-0.339888102302657,0.721404426676626,0.385901715520844
02/05/1999,-0.345182160908786,-0.112508593480163,-0.348890622938135,-0.368571929350782,0.701128168158732,0.39388698422279
02/12/1999,-0.366202339355651,-0.160098939909164,-0.363619828558881,-0.394616238495902,0.672072247659985,0.400909785371396
02/19/1999,-0.387141561432565,-0.19930025933291,-0.378707318706808,-0.417243514534347,0.636135366142519,0.40694371140873
02/26/1999,-0.405951845990983,-0.224921408403583,-0.393282963392054,-0.434639183036484,0.595958861137907,0.411996985169415
03/05/1999,-0.420779157084006,-0.232555279486819,-0.405378384260922,-0.446729632675336,0.553804678707202,0.416114351837104
03/12/1999,-0.432636974710585,-0.229758117976049,-0.416270938961458,-0.453612952329765,0.512041928280384,0.419373095673282
03/19/1999,-0.440909024991372,-0.218477628890532,-0.425014129369859,-0.456153160195884,0.472775861866796,0.421880302225327
03/26/1999,-0.446719518149911,-0.204067062673258,-0.431780003163103,-0.456623182964827,0.437669006959171,0.423769716934468
04/02/1999,-0.451031478396253,-0.192843517915207,-0.437093599741737,-0.456347171319599,0.408099830668321,0.425193252439504
04/09/1999,-0.455356680564503,-0.190862982729386,-0.441617720199868,-0.457535847502336,0.384827893164938,0.426311199761387
04/16/1999,-0.457371318283837,-0.198119325494742,-0.444249397741263,-0.458330078190334,0.368741261379624,0.42730905308333
04/23/1999,-0.461526956615877,-0.219644587005019,-0.445614402986895,-0.466210968501434,0.359975438967162,0.428348312439913
04/30/1999,-0.46377495044854,-0.246684430642366,-0.445810426360973,-0.473238662580614,0.358508984277707,0.429582196517235
05/07/1999,-0.464133956078616,-0.267441663601269,-0.443871756527952,-0.481116394494118,0.364076119437263,0.431147296694161
05/14/1999,-0.462074373232918,-0.268292334918087,-0.439788455789204,-0.487410942902288,0.37564299752591,0.433155721815427
05/21/1999,-0.45749323835774,-0.245946624015377,-0.433749367157934,-0.490934348884473,0.392504433278787,0.435691781364097
05/28/1999,-0.450053103651315,-0.203094859000965,-0.425666406448904,-0.489774323663923,0.413477998793989,0.438810527089131
06/04/1999,-0.440439103970468,-0.152925191520101,-0.415834244671758,-0.483959150610401,0.437879109988601,0.442535437830615
06/11/1999,-0.429826777055012,-0.110342400503713,-0.405359975943834,-0.47314513588158,0.464385947011591,0.446859757940026
06/18/1999,-0.417497753332441,-0.0851905122426947,-0.393198987347963,-0.458234794768523,0.492816594067006,0.451747641885885
06/25/1999,-0.403227898510999,-0.073044289655677,-0.378623936536805,-0.441469449356235,0.523103541259387,0.457135840433615
